order_id,order_date,order_time,crop_type,state,season,quantity_quintals,price_per_quintal_inr,total_value_inr,quality_grade,buyer_type,buyer_id,status,payment_status,created_timestamp
ORD-00001852,19-08-2025,56:17.3,mustard,Andhra Pradesh,kharif,176.77,5177.59,915217.13,C,retailer,BUYER-00866,completed,pending,2025-08-19T10:56:17.336399
ORD-00001853,20-08-2025,56:17.3,soybean,Odisha,kharif,129.86,4725.03,613605.11,C,retailer,BUYER-00447,delivered,partial,2025-08-20T10:56:17.336399
ORD-00001854,20-08-2025,56:17.3,soybean,Gujarat,kharif,85.6,4160.91,356181.32,C,exporter,BUYER-00002,completed,partial,2025-08-20T10:56:17.336399
ORD-00001855,20-08-2025,56:17.3,sesame,Haryana,kharif,266.02,6177.16,1643220.57,C,processor,BUYER-00309,completed,partial,2025-08-20T10:56:17.336399
ORD-00001856,21-08-2025,56:17.3,soybean,Rajasthan,kharif,512.41,4172.6,2138076.31,C,retailer,BUYER-00804,completed,partial,2025-08-21T10:56:17.336399
ORD-00001857,21-08-2025,56:17.3,mustard,Telangana,kharif,47.65,4708.19,224330.43,A,processor,BUYER-00526,completed,partial,2025-08-21T10:56:17.336399
ORD-00001858,21-08-2025,56:17.3,groundnut,Bihar,kharif,334.23,5589.93,1868343.75,A,processor,BUYER-00854,pending,pending,2025-08-21T10:56:17.336399
ORD-00001859,22-08-2025,56:17.3,soybean,Madhya Pradesh,kharif,224.95,3919.12,881590.39,A,trader,BUYER-00020,delivered,partial,2025-08-22T10:56:17.336399
ORD-00001860,22-08-2025,56:17.3,groundnut,Gujarat,kharif,372.15,5203.7,1936568.68,C,processor,BUYER-00129,completed,pending,2025-08-22T10:56:17.336399
ORD-00001861,23-08-2025,56:17.3,soybean,Haryana,kharif,561.11,3874.56,2174067.73,B,exporter,BUYER-00556,completed,partial,2025-08-23T10:56:17.336399
ORD-00001862,23-08-2025,56:17.3,mustard,Odisha,kharif,81.68,5307.19,433514.57,B,trader,BUYER-00446,pending,partial,2025-08-23T10:56:17.336399
ORD-00001863,23-08-2025,56:17.3,sesame,Karnataka,kharif,48.75,6602.99,321916.84,C,processor,BUYER-00242,pending,paid,2025-08-23T10:56:17.336399
ORD-00001864,24-08-2025,56:17.3,groundnut,Maharashtra,kharif,334.79,4553.23,1524357.7,A,retailer,BUYER-00712,delivered,paid,2025-08-24T10:56:17.336399
ORD-00001865,24-08-2025,56:17.3,groundnut,Punjab,kharif,142.05,4700.18,667641.87,C,retailer,BUYER-00057,pending,pending,2025-08-24T10:56:17.336399
ORD-00001866,24-08-2025,56:17.3,sunflower,Rajasthan,kharif,165.24,3781.19,624792.01,C,exporter,BUYER-00443,completed,partial,2025-08-24T10:56:17.336399
ORD-00001867,25-08-2025,56:17.3,sunflower,Andhra Pradesh,kharif,95.42,3351.02,319759.85,B,retailer,BUYER-00352,delivered,pending,2025-08-25T10:56:17.336399
ORD-00001868,25-08-2025,56:17.3,soybean,Andhra Pradesh,kharif,458.11,3979.22,1822902.74,C,exporter,BUYER-00586,pending,paid,2025-08-25T10:56:17.336399
ORD-00001869,25-08-2025,56:17.3,sesame,Karnataka,kharif,365.92,7024.06,2570224.65,A,trader,BUYER-00544,pending,partial,2025-08-25T10:56:17.336399
ORD-00001870,26-08-2025,56:17.3,groundnut,Odisha,kharif,210.5,4605.97,969571.17,B,retailer,BUYER-00738,delivered,paid,2025-08-26T10:56:17.336399
ORD-00001871,26-08-2025,56:17.3,sunflower,Gujarat,kharif,346.56,3714.45,1287268.55,B,processor,BUYER-00343,pending,paid,2025-08-26T10:56:17.336399
ORD-00001872,26-08-2025,56:17.3,soybean,Andhra Pradesh,kharif,164.53,3885.95,639347.67,A,processor,BUYER-00232,pending,partial,2025-08-26T10:56:17.336399
ORD-00001873,27-08-2025,56:17.3,mustard,Madhya Pradesh,kharif,257.88,4457.87,1149587.16,B,processor,BUYER-00929,delivered,pending,2025-08-27T10:56:17.336399
ORD-00001874,27-08-2025,56:17.3,sunflower,Rajasthan,kharif,359.52,3933.05,1413998.39,A,trader,BUYER-00435,completed,paid,2025-08-27T10:56:17.336399
ORD-00001875,28-08-2025,56:17.3,mustard,Karnataka,kharif,102.89,5021.45,516678.88,B,processor,BUYER-00766,completed,paid,2025-08-28T10:56:17.336399
ORD-00001876,28-08-2025,56:17.3,sesame,Odisha,kharif,179.51,5732.92,1029119.12,B,exporter,BUYER-00684,completed,partial,2025-08-28T10:56:17.336399
ORD-00001877,28-08-2025,56:17.3,sunflower,Odisha,kharif,125.75,3690.84,464139.27,C,trader,BUYER-00177,pending,pending,2025-08-28T10:56:17.336399
ORD-00001878,29-08-2025,56:17.3,sesame,Madhya Pradesh,kharif,698.31,6626.05,4627018.49,A,retailer,BUYER-00161,delivered,pending,2025-08-29T10:56:17.336399
ORD-00001879,29-08-2025,56:17.3,groundnut,Telangana,kharif,184.53,5513.35,1017352.79,C,exporter,BUYER-00836,delivered,partial,2025-08-29T10:56:17.336399
ORD-00001880,29-08-2025,56:17.3,groundnut,Andhra Pradesh,kharif,393.69,5488.87,2160934.35,A,retailer,BUYER-00862,pending,paid,2025-08-29T10:56:17.336399
ORD-00001881,29-08-2025,56:17.3,groundnut,Gujarat,kharif,213.53,5602.13,1196202.07,C,trader,BUYER-00310,completed,partial,2025-08-29T10:56:17.336399
ORD-00001882,30-08-2025,56:17.3,sunflower,Odisha,kharif,113.88,3707.82,422241.9,A,exporter,BUYER-00904,pending,pending,2025-08-30T10:56:17.336399
ORD-00001883,30-08-2025,56:17.3,groundnut,Uttar Pradesh,kharif,117.17,5273.83,617943.74,B,exporter,BUYER-00410,pending,pending,2025-08-30T10:56:17.336399
ORD-00001884,31-08-2025,56:17.3,sunflower,Gujarat,kharif,94.5,3591.82,339409.61,C,retailer,BUYER-00259,delivered,partial,2025-08-31T10:56:17.336399
ORD-00001885,31-08-2025,56:17.3,soybean,Andhra Pradesh,kharif,576.45,4579.94,2640113.47,B,trader,BUYER-00250,completed,partial,2025-08-31T10:56:17.336399
ORD-00001886,31-08-2025,56:17.3,soybean,Madhya Pradesh,kharif,521.87,5048.42,2634621.38,C,retailer,BUYER-00108,completed,paid,2025-08-31T10:56:17.336399
ORD-00001887,01-09-2025,56:17.3,sesame,Maharashtra,kharif,376.91,6701.27,2525765.38,A,trader,BUYER-00258,pending,pending,2025-09-01T10:56:17.336399
ORD-00001888,01-09-2025,56:17.3,soybean,Gujarat,kharif,76.65,4357.02,333953.55,C,retailer,BUYER-00986,delivered,pending,2025-09-01T10:56:17.336399
ORD-00001889,01-09-2025,56:17.3,sesame,Bihar,kharif,217.57,5770.92,1255584.47,C,processor,BUYER-00936,delivered,paid,2025-09-01T10:56:17.336399
ORD-00001890,02-09-2025,56:17.3,sesame,Karnataka,kharif,347.47,6317.51,2195168.07,C,processor,BUYER-00997,pending,pending,2025-09-02T10:56:17.336399
ORD-00001891,02-09-2025,56:17.3,sesame,Odisha,kharif,272.84,5899.31,1609545.07,B,retailer,BUYER-00820,pending,partial,2025-09-02T10:56:17.336399
ORD-00001892,02-09-2025,56:17.3,sesame,Bihar,kharif,232.73,5781.01,1345394.48,C,processor,BUYER-00178,pending,pending,2025-09-02T10:56:17.336399
ORD-00001893,03-09-2025,56:17.3,groundnut,Bihar,kharif,72.09,5837.77,420865.55,C,retailer,BUYER-00040,completed,paid,2025-09-03T10:56:17.336399
ORD-00001894,03-09-2025,56:17.3,sunflower,Rajasthan,kharif,244.01,3569.73,871040.98,C,trader,BUYER-00143,completed,pending,2025-09-03T10:56:17.336399
ORD-00001895,03-09-2025,56:17.3,mustard,Gujarat,kharif,99.62,5169.29,514939.35,A,trader,BUYER-00577,completed,pending,2025-09-03T10:56:17.336399
ORD-00001896,03-09-2025,56:17.3,groundnut,Haryana,kharif,145.22,5505.44,799495.61,A,trader,BUYER-00957,delivered,pending,2025-09-03T10:56:17.336399
ORD-00001897,04-09-2025,56:17.3,sunflower,Andhra Pradesh,kharif,681.24,3743.32,2550083.39,A,processor,BUYER-00237,pending,partial,2025-09-04T10:56:17.336399
ORD-00001898,04-09-2025,56:17.3,sesame,Gujarat,kharif,192.36,7445.08,1432127.89,A,trader,BUYER-00936,pending,partial,2025-09-04T10:56:17.336399
ORD-00001899,05-09-2025,56:17.3,soybean,Uttar Pradesh,kharif,139.95,4099.77,573774.07,C,exporter,BUYER-00189,completed,pending,2025-09-05T10:56:17.336399
ORD-00001900,05-09-2025,56:17.3,soybean,Punjab,kharif,760.16,4957.12,3768215.46,B,trader,BUYER-00671,delivered,pending,2025-09-05T10:56:17.336399
ORD-00001901,06-09-2025,56:17.3,soybean,Maharashtra,kharif,351.36,3836.85,1348130.42,B,retailer,BUYER-00602,delivered,pending,2025-09-06T10:56:17.336399
ORD-00001902,06-09-2025,56:17.3,soybean,Madhya Pradesh,kharif,701.39,5020.07,3521035.49,B,exporter,BUYER-00732,completed,paid,2025-09-06T10:56:17.336399
ORD-00001903,07-09-2025,56:17.3,sesame,Haryana,kharif,405.08,7305.8,2959411.18,A,exporter,BUYER-00694,completed,pending,2025-09-07T10:56:17.336399
ORD-00001904,07-09-2025,56:17.3,soybean,Rajasthan,kharif,405.99,3988.01,1619074.19,C,trader,BUYER-00482,completed,pending,2025-09-07T10:56:17.336399
ORD-00001905,08-09-2025,56:17.3,mustard,Telangana,kharif,60.35,4721.19,284941.16,B,trader,BUYER-00365,delivered,paid,2025-09-08T10:56:17.336399
ORD-00001906,08-09-2025,56:17.3,sesame,Andhra Pradesh,kharif,444.52,6233.64,2770946.1,A,exporter,BUYER-00042,pending,pending,2025-09-08T10:56:17.336399
ORD-00001907,08-09-2025,56:17.3,groundnut,Rajasthan,kharif,213.74,5400.46,1154311.97,B,exporter,BUYER-00071,completed,pending,2025-09-08T10:56:17.336399
ORD-00001908,09-09-2025,56:17.3,groundnut,Madhya Pradesh,kharif,454.34,5869.87,2666916.3,A,trader,BUYER-00586,completed,paid,2025-09-09T10:56:17.336399
ORD-00001909,09-09-2025,56:17.3,mustard,Gujarat,kharif,32.3,4419.25,142748.27,C,trader,BUYER-00399,completed,paid,2025-09-09T10:56:17.336399
ORD-00001910,10-09-2025,56:17.3,groundnut,Uttar Pradesh,kharif,168.99,4797.92,810803.41,C,trader,BUYER-00522,completed,pending,2025-09-10T10:56:17.336399
ORD-00001911,10-09-2025,56:17.3,mustard,Haryana,kharif,98.19,5495.44,539574.86,B,retailer,BUYER-00914,delivered,pending,2025-09-10T10:56:17.336399
ORD-00001912,11-09-2025,56:17.3,sesame,Odisha,kharif,173.77,5991.08,1041087.68,C,exporter,BUYER-00101,completed,paid,2025-09-11T10:56:17.336399
ORD-00001913,11-09-2025,56:17.3,soybean,Maharashtra,kharif,536.26,4998.87,2680679.43,A,retailer,BUYER-00658,delivered,partial,2025-09-11T10:56:17.336399
ORD-00001914,12-09-2025,56:17.3,soybean,Bihar,kharif,640.36,4120.34,2638504.55,A,processor,BUYER-00226,pending,pending,2025-09-12T10:56:17.336399
ORD-00001915,12-09-2025,56:17.3,mustard,Punjab,kharif,171.73,4647.01,798012.28,C,processor,BUYER-00425,delivered,pending,2025-09-12T10:56:17.336399
ORD-00001916,12-09-2025,56:17.3,sunflower,Andhra Pradesh,kharif,125.41,3506.5,439735.19,B,processor,BUYER-00028,delivered,paid,2025-09-12T10:56:17.336399
ORD-00001917,12-09-2025,56:17.3,sesame,Rajasthan,kharif,147.86,5638.99,833787.68,C,retailer,BUYER-00069,completed,pending,2025-09-12T10:56:17.336399
ORD-00001918,13-09-2025,56:17.3,soybean,Andhra Pradesh,kharif,280.3,4051.83,1135723.03,C,retailer,BUYER-00730,pending,pending,2025-09-13T10:56:17.336399
ORD-00001919,13-09-2025,56:17.3,groundnut,Uttar Pradesh,kharif,75.96,5908.15,448786.7,C,processor,BUYER-00856,pending,partial,2025-09-13T10:56:17.336399
ORD-00001920,13-09-2025,56:17.3,sesame,Punjab,kharif,453.73,7249.47,3289323.31,A,retailer,BUYER-00935,pending,partial,2025-09-13T10:56:17.336399
ORD-00001921,14-09-2025,56:17.3,groundnut,Karnataka,kharif,306.25,5456.99,1671220.86,A,retailer,BUYER-00150,delivered,paid,2025-09-14T10:56:17.336399
ORD-00001922,14-09-2025,56:17.3,sunflower,Karnataka,kharif,122.21,3551.84,434066.43,A,exporter,BUYER-00836,completed,partial,2025-09-14T10:56:17.336399
ORD-00001923,14-09-2025,56:17.3,groundnut,Madhya Pradesh,kharif,319.2,4431.47,1414543.06,A,exporter,BUYER-00472,delivered,partial,2025-09-14T10:56:17.336399
ORD-00001924,15-09-2025,56:17.3,sunflower,Odisha,kharif,333.6,3809.06,1270715.14,C,retailer,BUYER-00367,completed,pending,2025-09-15T10:56:17.336399
ORD-00001925,15-09-2025,56:17.3,mustard,Uttar Pradesh,kharif,338.49,4685.86,1586114.1,A,exporter,BUYER-00610,pending,paid,2025-09-15T10:56:17.336399
ORD-00001926,15-09-2025,56:17.3,sunflower,Madhya Pradesh,kharif,627.23,3762.24,2359787.83,B,trader,BUYER-00474,delivered,pending,2025-09-15T10:56:17.336399
ORD-00001927,15-09-2025,56:17.3,mustard,Karnataka,kharif,155.97,5228.84,815519.91,B,processor,BUYER-00911,completed,paid,2025-09-15T10:56:17.336399
ORD-00001928,16-09-2025,56:17.3,soybean,Maharashtra,kharif,372.15,4466.4,1662183.07,C,trader,BUYER-00926,completed,pending,2025-09-16T10:56:17.336399
ORD-00001929,16-09-2025,56:17.3,mustard,Andhra Pradesh,kharif,184.31,5083.92,937000.66,C,processor,BUYER-00854,delivered,paid,2025-09-16T10:56:17.336399
ORD-00001930,16-09-2025,56:17.3,sunflower,Uttar Pradesh,kharif,605.32,4366.36,2643051.3,B,trader,BUYER-00636,delivered,paid,2025-09-16T10:56:17.336399
ORD-00001931,16-09-2025,56:17.3,soybean,Bihar,kharif,108.78,4567.12,496821.92,A,retailer,BUYER-00824,delivered,pending,2025-09-16T10:56:17.336399
ORD-00001932,17-09-2025,56:17.3,sunflower,Odisha,kharif,361.74,3481.61,1259430.86,C,trader,BUYER-00246,completed,partial,2025-09-17T10:56:17.336399
ORD-00001933,17-09-2025,56:17.3,sunflower,Karnataka,kharif,288.92,3292.26,951203.52,C,exporter,BUYER-00668,completed,paid,2025-09-17T10:56:17.336399
ORD-00001934,17-09-2025,56:17.3,groundnut,Bihar,kharif,97.34,5046.65,491252.74,C,processor,BUYER-00145,completed,partial,2025-09-17T10:56:17.336399
ORD-00001935,17-09-2025,56:17.3,groundnut,Karnataka,kharif,167.19,5758.26,962718.4,C,exporter,BUYER-00414,completed,paid,2025-09-17T10:56:17.336399
ORD-00001936,18-09-2025,56:17.3,sesame,Punjab,kharif,165.41,5776.69,955535.39,B,trader,BUYER-00868,pending,pending,2025-09-18T10:56:17.336399
ORD-00001937,18-09-2025,56:17.3,groundnut,Haryana,kharif,249.93,5938.29,1484163.31,C,retailer,BUYER-00300,completed,paid,2025-09-18T10:56:17.336399
ORD-00001938,19-09-2025,56:17.3,groundnut,Gujarat,kharif,43.44,4537.47,197087.77,C,trader,BUYER-00507,pending,pending,2025-09-19T10:56:17.336399
ORD-00001939,19-09-2025,56:17.3,sunflower,Uttar Pradesh,kharif,522.15,3621.05,1890747.53,C,processor,BUYER-00778,delivered,paid,2025-09-19T10:56:17.336399
ORD-00001940,19-09-2025,56:17.3,mustard,Gujarat,kharif,127.76,4554.09,581850.77,C,processor,BUYER-00231,completed,partial,2025-09-19T10:56:17.336399
ORD-00001941,19-09-2025,56:17.3,sunflower,Odisha,kharif,552.04,3754.81,2072802.48,A,trader,BUYER-00358,completed,partial,2025-09-19T10:56:17.336399
ORD-00001942,20-09-2025,56:17.3,soybean,Odisha,kharif,703.53,3892.74,2738668.99,A,exporter,BUYER-00392,delivered,partial,2025-09-20T10:56:17.336399
ORD-00001943,20-09-2025,56:17.3,sesame,Haryana,kharif,147.04,7399.76,1088079.72,A,retailer,BUYER-00078,delivered,partial,2025-09-20T10:56:17.336399
ORD-00001944,20-09-2025,56:17.3,mustard,Haryana,kharif,69.79,4136.68,288703.96,B,exporter,BUYER-00777,pending,pending,2025-09-20T10:56:17.336399
ORD-00001945,20-09-2025,56:17.3,groundnut,Rajasthan,kharif,75.16,4450.34,334497.01,A,retailer,BUYER-00574,pending,paid,2025-09-20T10:56:17.336399
ORD-00001946,21-09-2025,56:17.3,sesame,Odisha,kharif,265.33,7349.86,1950173.89,A,exporter,BUYER-00171,pending,partial,2025-09-21T10:56:17.336399
ORD-00001947,21-09-2025,56:17.3,sesame,Andhra Pradesh,kharif,65,7052.83,458411.97,B,retailer,BUYER-00673,delivered,partial,2025-09-21T10:56:17.336399
ORD-00001948,21-09-2025,56:17.3,sunflower,Haryana,kharif,151.76,3924.84,595634.35,A,retailer,BUYER-00446,completed,paid,2025-09-21T10:56:17.336399
ORD-00001949,21-09-2025,56:17.3,sesame,Karnataka,kharif,269.26,6569.31,1768823.98,B,processor,BUYER-00378,pending,paid,2025-09-21T10:56:17.336399
ORD-00001950,22-09-2025,56:17.3,sunflower,Rajasthan,kharif,368.74,4266.11,1573066.78,B,processor,BUYER-00071,pending,paid,2025-09-22T10:56:17.336399
ORD-00001951,22-09-2025,56:17.3,groundnut,Haryana,kharif,202.73,5379.51,1090567.93,A,processor,BUYER-00127,pending,pending,2025-09-22T10:56:17.336399
ORD-00001952,22-09-2025,56:17.3,sesame,Telangana,kharif,75,7340.45,550525.82,B,processor,BUYER-00372,pending,partial,2025-09-22T10:56:17.336399
ORD-00001953,23-09-2025,56:17.3,sunflower,Odisha,kharif,214.7,4323.11,928193.44,A,exporter,BUYER-00632,pending,pending,2025-09-23T10:56:17.336399
ORD-00001954,23-09-2025,56:17.3,sunflower,Maharashtra,kharif,327.61,3599.73,1179326.28,C,processor,BUYER-00057,delivered,paid,2025-09-23T10:56:17.336399
ORD-00001955,23-09-2025,56:17.3,sunflower,Rajasthan,kharif,231.73,3691.66,855472.76,B,processor,BUYER-00193,pending,partial,2025-09-23T10:56:17.336399
ORD-00001956,24-09-2025,56:17.3,sesame,Madhya Pradesh,kharif,78.92,6653.16,525067.04,C,exporter,BUYER-00745,pending,pending,2025-09-24T10:56:17.336399
ORD-00001957,24-09-2025,56:17.3,sesame,Haryana,kharif,348.44,6948.5,2421123.25,A,exporter,BUYER-00237,completed,pending,2025-09-24T10:56:17.336399
ORD-00001958,25-09-2025,56:17.3,sunflower,Karnataka,kharif,75.61,3314.74,250611.71,C,exporter,BUYER-00684,completed,pending,2025-09-25T10:56:17.336399
ORD-00001959,25-09-2025,56:17.3,groundnut,Odisha,kharif,48.49,4893.02,237260.36,C,exporter,BUYER-00951,delivered,paid,2025-09-25T10:56:17.336399
ORD-00001960,25-09-2025,56:17.3,mustard,Madhya Pradesh,kharif,222.48,4645.79,1033587.06,B,retailer,BUYER-00373,delivered,paid,2025-09-25T10:56:17.336399
ORD-00001961,26-09-2025,56:17.3,groundnut,Karnataka,kharif,131.99,5658.92,746929.05,C,exporter,BUYER-00509,pending,paid,2025-09-26T10:56:17.336399
ORD-00001962,26-09-2025,56:17.3,sunflower,Maharashtra,kharif,647.1,4311.14,2789738.95,B,retailer,BUYER-00903,completed,pending,2025-09-26T10:56:17.336399
ORD-00001963,27-09-2025,56:17.3,sesame,Karnataka,kharif,161.9,7398.46,1197809.36,A,retailer,BUYER-00788,completed,pending,2025-09-27T10:56:17.336399
ORD-00001964,27-09-2025,56:17.3,groundnut,Uttar Pradesh,kharif,297.85,4457.5,1327677.24,C,exporter,BUYER-00258,completed,partial,2025-09-27T10:56:17.336399
ORD-00001965,27-09-2025,56:17.3,sesame,Rajasthan,kharif,244.4,6876.17,1680505.34,C,processor,BUYER-00529,pending,paid,2025-09-27T10:56:17.336399
ORD-00001966,28-09-2025,56:17.3,mustard,Gujarat,kharif,373.45,4494.02,1678311.72,A,processor,BUYER-00763,completed,partial,2025-09-28T10:56:17.336399
ORD-00001967,28-09-2025,56:17.3,soybean,Rajasthan,kharif,289.25,5016.53,1451043.84,A,processor,BUYER-00424,delivered,paid,2025-09-28T10:56:17.336399
ORD-00001968,29-09-2025,56:17.3,sesame,Maharashtra,kharif,128.82,5776.99,744173.01,A,processor,BUYER-00670,pending,partial,2025-09-29T10:56:17.336399
ORD-00001969,29-09-2025,56:17.3,sunflower,Odisha,kharif,335.68,3917.7,1315100.64,A,retailer,BUYER-00969,completed,pending,2025-09-29T10:56:17.336399
ORD-00001970,30-09-2025,56:17.3,sesame,Uttar Pradesh,kharif,146.78,6101.07,895490.83,A,trader,BUYER-00938,delivered,pending,2025-09-30T10:56:17.336399
ORD-00001971,30-09-2025,56:17.3,groundnut,Karnataka,kharif,475.8,5373.69,2556820.28,A,trader,BUYER-00529,pending,partial,2025-09-30T10:56:17.336399
ORD-00001972,30-09-2025,56:17.3,soybean,Maharashtra,kharif,946.39,4928.21,4664027.27,A,processor,BUYER-00279,pending,pending,2025-09-30T10:56:17.336399
ORD-00001973,30-09-2025,56:17.3,soybean,Haryana,kharif,327.86,4293.39,1407620.37,B,retailer,BUYER-00252,completed,paid,2025-09-30T10:56:17.336399
ORD-00001974,01-10-2025,56:17.3,soybean,Karnataka,rabi,241.08,4478.63,1079711.46,B,exporter,BUYER-00419,completed,pending,2025-10-01T10:56:17.336399
ORD-00001975,01-10-2025,56:17.3,sunflower,Karnataka,rabi,321.8,3619.96,1164891.3,C,exporter,BUYER-00076,pending,partial,2025-10-01T10:56:17.336399
ORD-00001976,02-10-2025,56:17.3,soybean,Uttar Pradesh,rabi,111.26,4838.31,538330.27,A,processor,BUYER-00522,completed,paid,2025-10-02T10:56:17.336399
ORD-00001977,02-10-2025,56:17.3,sunflower,Telangana,rabi,235,3240.36,761499.17,A,trader,BUYER-00958,completed,pending,2025-10-02T10:56:17.336399
ORD-00001978,03-10-2025,56:17.3,soybean,Maharashtra,rabi,174.72,4426.45,773367.69,C,retailer,BUYER-00942,completed,pending,2025-10-03T10:56:17.336399
ORD-00001979,03-10-2025,56:17.3,sesame,Telangana,rabi,55.61,6903.56,383926.85,C,retailer,BUYER-00679,pending,pending,2025-10-03T10:56:17.336399
ORD-00001980,03-10-2025,56:17.3,groundnut,Bihar,rabi,424.93,4800.87,2040027.14,C,trader,BUYER-00584,pending,pending,2025-10-03T10:56:17.336399
ORD-00001981,03-10-2025,56:17.3,sunflower,Madhya Pradesh,rabi,487.34,4048.54,1973014.59,B,exporter,BUYER-00839,pending,pending,2025-10-03T10:56:17.336399
ORD-00001982,04-10-2025,56:17.3,sunflower,Odisha,rabi,144.71,3529.23,510728.6,A,processor,BUYER-00393,completed,partial,2025-10-04T10:56:17.336399
ORD-00001983,04-10-2025,56:17.3,groundnut,Telangana,rabi,713.09,4800.63,3423268.14,A,exporter,BUYER-00255,delivered,partial,2025-10-04T10:56:17.336399
ORD-00001984,04-10-2025,56:17.3,mustard,Madhya Pradesh,rabi,736.86,4872.51,3590366.54,A,exporter,BUYER-00398,pending,pending,2025-10-04T10:56:17.336399
ORD-00001985,05-10-2025,56:17.3,groundnut,Madhya Pradesh,rabi,815.4,5927.93,4833635.55,B,retailer,BUYER-00409,completed,pending,2025-10-05T10:56:17.336399
ORD-00001986,05-10-2025,56:17.3,sunflower,Telangana,rabi,526.56,3413.12,1797230.47,B,exporter,BUYER-00718,delivered,partial,2025-10-05T10:56:17.336399
ORD-00001987,05-10-2025,56:17.3,mustard,Punjab,rabi,506.17,4473.8,2264507.56,C,trader,BUYER-00404,completed,partial,2025-10-05T10:56:17.336399
ORD-00001988,06-10-2025,56:17.3,groundnut,Gujarat,rabi,137.34,4496.9,617585.71,B,exporter,BUYER-00088,pending,partial,2025-10-06T10:56:17.336399
ORD-00001989,06-10-2025,56:17.3,mustard,Haryana,rabi,151.25,5156.11,779853.4,C,retailer,BUYER-00351,delivered,paid,2025-10-06T10:56:17.336399
ORD-00001990,07-10-2025,56:17.3,sesame,Odisha,rabi,148.66,5899.9,877094.53,B,retailer,BUYER-00358,pending,paid,2025-10-07T10:56:17.336399
ORD-00001991,07-10-2025,56:17.3,groundnut,Telangana,rabi,637.85,5221.97,3330839.41,A,retailer,BUYER-00450,completed,pending,2025-10-07T10:56:17.336399
ORD-00001992,07-10-2025,56:17.3,sesame,Uttar Pradesh,rabi,310.65,6649.26,2065593.27,A,processor,BUYER-00122,completed,pending,2025-10-07T10:56:17.336399
ORD-00001993,08-10-2025,56:17.3,sunflower,Rajasthan,rabi,226.97,4006.66,909393.67,B,exporter,BUYER-00479,completed,partial,2025-10-08T10:56:17.336399
